X,Y,site_id,site_typ,botanic,diameter,conditn,planted,add_num,add_str,modified,GlobalID
1456485.51198216,723264.964342907,7096,T,Acer platanoides,11,70,0,23,brookes av,2023/06/07 00:00:00+00,{55BAC39A-14D1-4188-8CDB-213F82F4B58A}
1456507.90793474,723266.874115989,7097,T,Acer platanoides,12,70,0,25,brookes av,2023/06/07 00:00:00+00,{1AE41D43-0FB1-4167-90A7-A36FA3005626}
1456556.34550191,723271.040774323,7098,T,Tilia cordata 'Corinthian',11,70,0,33,brookes av,2023/06/07 00:00:00+00,{1151C9AA-206C-4E99-9BF2-673670ABA2BA}
1456587.59543941,723274.165768072,7099,T,Acer platanoides,12,50,0,35,brookes av,2023/06/07 00:00:00+00,{125C92E8-00FA-4319-9202-8D882224EE18}
1456607.56062258,723275.380988739,7100,T,Acer saccharinum,36,50,0,35,brookes av,2023/06/07 00:00:00+00,{8C3B4362-9D0E-4530-9241-AD976B286110}
1456649.400762,723278.332426406,7101,T,Acer x freemanii 'Marmo',6,80,2015,39,brookes av,2023/06/07 00:00:00+00,{7CB64497-3FED-4F08-A7FB-9DA32E25FFAC}
1456718.05449608,723087.166142069,7102,R,,0,0,0,31,north williams st,2020/07/02 00:00:00+00,{F98322A5-267F-499B-9815-B11E1C940037}
1456778.22038624,723289.270068571,7103,T,Tilia cordata 'Corinthian',8,70,0,53,brookes av,2019/06/20 00:00:00+00,{BAEFD5F4-D2C4-4D6F-A961-2869C5128801}
1456820.92863416,723292.742174491,7104,T,Tilia cordata 'Corinthian',7,70,0,57,brookes av,2019/06/20 00:00:00+00,{C445AD24-F00B-4B22-AB7D-C4C3B6E02B04}
1456854.60934108,723295.520056069,7105,S,Tilia americana 'Redmond',19,0,0,57,brookes av,2022/07/26 00:00:00+00,{095F9E15-9F76-45C8-B79D-41BDF07B7880}
1456883.60239333,723298.297609575,7106,T,Tilia cordata 'Corinthian',14,70,0,57,brookes av,2019/06/20 00:00:00+00,{897066AD-67A2-4A50-ACE8-B40239C4053B}
1456919.88709766,723300.901935071,7107,T,Tilia cordata 'Greenspire',19,70,0,67,brookes av,2023/06/14 00:00:00+00,{6841F264-E40B-4EEA-A626-9A9171C8960D}
1457002.50733925,723308.268390156,7108,T,Malus spp,13,70,0,75,brookes av,2023/06/14 00:00:00+00,{38A2ECBC-FBF9-4E26-AAE9-1D952DACC1D3}
1457058.98360424,723310.609264739,7109,T,Acer platanoides,27,50,0,83,brookes av,2023/06/14 00:00:00+00,{BD655E5F-C616-48A2-A555-DCC73E99A55E}
1457113.46348216,723317.047900155,7110,T,Acer platanoides,27,50,0,91,brookes av,2023/06/14 00:00:00+00,{EC0B8EDC-A839-4763-86C8-6191CB9C3201}
1457146.10219641,723319.651897572,7111,T,Tilia cordata 'Greenspire',19,70,0,91,brookes av,2023/06/14 00:00:00+00,{C06466C9-3D27-4627-A7AC-9E6C57A24360}
1457195.39278024,723322.381550908,7112,S,Malus spp,11,0,0,93,brookes av,2023/01/24 00:00:00+00,{FA2119FC-3BA8-4108-AB4E-6C60F319B50C}
1457227.00492175,723326.596437491,7113,T,Acer rubrum,22,50,0,93,brookes av,2023/01/24 00:00:00+00,{EA668AB1-6F26-4196-BC94-91739911674E}
1457361.90097741,723338.054747902,7114,T,Tilia cordata 'Greenspire',22,70,0,49,north prospect st,2019/06/20 00:00:00+00,{E049E21B-B6BF-4DA4-B815-8F7BC8BE5FC7}
1457447.40441533,723258.349854819,7115,R,,0,0,0,47,north prospect st,2015/09/30 00:00:00+00,{D47A4AE6-6616-4A93-B612-8A7CDF22AA55}
1457489.07099866,723183.913980074,7116,T,Acer x freemanii,8,70,0,42,north prospect st,2022/06/07 00:00:00+00,{E2B99FEC-6F5B-4973-805A-3E1E4AB7879C}
1457484.29673,723218.853214651,7117,T,Acer x freemanii,8,70,0,42,north prospect st,2022/06/07 00:00:00+00,{70330AFF-96CC-4C67-AF2E-08140F0D0B86}
1457478.78460191,723260.158250153,7118,T,Acer x freemanii,5,70,0,46,north prospect st,2022/06/07 00:00:00+00,{6AC49BE0-2743-4D88-A75F-0462ADBCCF9E}
1457472.57792141,723311.301192485,7119,T,Acer x freemanii,8,70,0,52,north prospect st,2022/06/07 00:00:00+00,{D525BCF4-189D-41A8-8CC8-3C482EB4BCDD}
1457461.59697225,723397.137634985,7120,T,Acer x freemanii 'Firefall',2,80,2022,60,north prospect st,2022/11/02 00:00:00+00,{B4DF7C7E-6729-474F-B327-305B7924D0FF}
1457448.05533266,723493.491772987,7121,R,,0,0,0,70,north prospect st,2019/12/31 00:00:00+00,{5400D5A6-FF30-47AE-A578-AF7CD1085C71}
1457443.88867433,723535.158356324,7122,T,Acer platanoides,11,50,0,78,north prospect st,2022/06/07 00:00:00+00,{5A1EDE71-C099-40DD-AB3C-454F590FCE20}
1457432.69086208,723624.741510488,7123,T,Ulmus americana 'Princeton',6,80,2016,88,north prospect st,2022/06/07 00:00:00+00,{FE4F908F-CE52-450B-9DE3-F503CD04DB5A}
1457428.52420374,723654.68961332,7124,T,Ulmus americana 'Princeton',6,80,2016,88,north prospect st,2022/06/07 00:00:00+00,{941C2B71-6FA1-48B4-A086-3C2A80283A63}
1457394.14927249,723668.751921155,7125,T,Acer x freemanii,11,70,0,87,north prospect st,2022/06/07 00:00:00+00,{3145903A-A23E-4E04-8C06-F256A951CE9A}
1457416.54489699,723500.262428738,7126,T,Syringa reticulata 'Ivory Silk',3,80,2023,69,north prospect st,2023/10/30 00:00:00+00,{56C1E8F7-C7FB-46FF-B113-5E7DBD03555D}
1457244.01899533,723361.318480901,7128,T,Malus spp,9,70,0,59,north prospect st,2014/06/12 00:00:00+00,{CEDF73E2-42FA-4416-9A0C-003C6B4338A8}
1457209.12306774,723358.193487152,7129,T,Malus spp,9,70,0,98,brookes av,2014/06/12 00:00:00+00,{EC5AA730-58FD-4B81-B870-8C3FD75C6754}
1457152.52606808,723353.158720322,7130,T,Pyrus calleryana 'Chanticleer',15,70,0,92,brookes av,2023/01/20 00:00:00+00,{C19053AD-D986-4582-840B-C103EC0F5493}
1457102.52584,723348.818505906,7131,T,Malus spp,11,70,0,86,brookes av,2023/06/14 00:00:00+00,{5E4A420E-A2D0-48EB-BA79-3858F8F22FAE}
1457059.61549275,723341.835580237,7132,P,,0,0,0,80,brookes av,2015/05/28 00:00:00+00,{C58E581C-B5EE-4504-B04E-F54A522A171E}
1457039.75792091,723343.362480074,7133,T,syringa reticulata,2,80,2019,80,brookes av,2023/06/14 00:00:00+00,{5A46D99E-5868-4761-8C46-C3C244D78015}
1456991.41484175,723339.443524651,7134,T,Malus spp,10,80,0,76,brookes av,2023/06/14 00:00:00+00,{9DD2D6D5-3037-4C61-B326-0C0949937619}
1456930.82441175,723334.061645657,7135,T,Malus 'Prairie Fire',3,70,2008,72,brookes av,2023/09/28 00:00:00+00,{722411C8-D417-4370-A24D-D53E4F791DAE}
1456865.72021125,723328.853322737,7136,T,Acer campestre,5,70,0,62,brookes av,2014/06/12 00:00:00+00,{87D71AE5-BAED-40F8-91C3-734EF2CA5C5A}
1456820.75507808,723325.554772906,7137,S,Acer campestre,10,0,0,54,brookes av,2022/07/26 00:00:00+00,{C7F46F7B-3698-41CE-A478-A07EDFCDDA1B}
1456778.56749841,723321.908782825,7138,S,Acer campestre,9,0,0,54,brookes av,2019/04/05 00:00:00+00,{39893AC1-085A-4B63-A62F-2628F482A166}
1456737.42158333,723318.957345158,7139,T,Acer platanoides,17,50,0,48,brookes av,2023/01/20 00:00:00+00,{465F8653-A1E4-4326-BD05-6BC111F6CDA8}
1456714.85240275,723316.874015987,7140,T,Acer platanoides,16,50,0,48,brookes av,2023/01/20 00:00:00+00,{1DBB917A-3355-4D8D-9CD4-62E5199681FF}
1456653.91486058,723311.318580903,7141,T,Acer campestre,11,70,0,44,brookes av,2023/01/23 00:00:00+00,{FF424CDB-A366-43A5-931E-3165333D9922}
1456610.68561633,723308.020031072,7142,T,Maackia amurensis,2,80,2023,44,brookes av,2023/07/25 00:00:00+00,{0B30A5F6-3EA4-4EA6-87F9-CFD69BE00834}
1456564.67881858,723304.02692882,7143,S,Acer tataricum,7,0,0,32,brookes av,2023/06/07 00:00:00+00,{F1EF319F-FC52-4D20-BA13-24965216033C}
1456503.74127641,723298.645049818,7144,T,Acer campestre,17,70,0,28,brookes av,2023/01/23 00:00:00+00,{5A209FD8-DA9D-47BD-A9DA-770D10CAEF83}
1456474.92178025,723296.388164572,7145,T,Acer tataricum,5,70,0,24,brookes av,2023/09/28 00:00:00+00,{7190F1DD-E0E6-4EDD-B247-D7A4C35FF2D1}
1456428.04687399,723292.221506238,7146,T,Acer campestre,13,70,0,20,brookes av,2023/01/23 00:00:00+00,{AC332301-ED15-4D0F-8097-C529E946BE6F}
1456390.72050508,723289.443624653,7147,T,Malus spp,10,70,0,16,brookes av,2023/01/23 00:00:00+00,{7EE28385-0C56-4412-8A3E-66655C74881A}
1456262.118072,723657.163361654,7148,T,Acer x freemanii 'Autumn Blaze',5,80,0,88,north willard st,2022/06/22 00:00:00+00,{E8CB72B7-C4AA-4EC6-A4C7-9C6D7CAC28DB}
1456324.48769791,723659.246690825,7149,T,Corylus colurna,15,70,0,99,loomis st,2023/02/09 00:00:00+00,{809800CA-E820-4208-8B97-271402574441}
1456366.67527758,723661.460269071,7150,T,Acer campestre,9,70,0,103,loomis st,2023/02/09 00:00:00+00,{52F7E15F-58FF-49B1-8271-1E3B75DC7635}
1456407.16994724,723662.892680906,7151,T,Malus spp,3,80,0,107,loomis st,2014/06/12 00:00:00+00,{1B520C67-B6E0-4BE5-83C0-956831468975}
1456428.91465441,723663.413349152,7152,T,Acer platanoides,20,70,0,107,loomis st,2023/02/09 00:00:00+00,{69FBC50B-123D-490C-94C6-A148BEBE289A}
1456467.45657208,723664.715511903,7153,T,Amelanchier x grandiflora,4,70,0,111,loomis st,2014/06/12 00:00:00+00,{A08F56E2-53EE-41B3-8B6A-13098B718640}
1456493.88860583,723666.017674655,7154,T,Acer campestre,15,80,0,115,loomis st,2023/02/09 00:00:00+00,{EB59783B-C530-4CB6-A4D0-4144EC11B076}
1456553.69196391,723667.228958324,7155,T,Acer triflorum,2,80,2021,121,loomis st,2021/07/02 00:00:00+00,{5C5679B1-AF61-4A04-9FB6-68022A19FEE4}
1456619.14918208,723670.054083906,7156,S,Acer campestre,13,0,0,129,loomis st,2023/06/07 00:00:00+00,{2FDEFAA4-9A7E-46C9-8B18-E6D8DB606ADB}
1456661.72718091,723671.746993907,7157,S,Sorbus x hybrida,4,70,0,133,loomis st,2014/06/12 00:00:00+00,{1BD782FC-CB42-4014-A6D3-A7D9C66F88C5}
1456713.81073816,723673.309326738,7158,T,Malus spp,13,70,0,135,loomis st,2022/09/14 00:00:00+00,{7B789C1A-9E23-44BE-ABCC-E2384E7E7375}
1456761.33656175,723675.262406819,7159,S,Malus spp,14,0,0,141,loomis st,2022/09/14 00:00:00+00,{30D0CADE-9802-4FFC-ADB1-D50781EC87F6}
1456830.08675233,723677.215486906,7160,S,Fraxinus pennsylvanica 'Summit',18,70,0,153,loomis st,2014/06/12 00:00:00+00,{F487C1FB-852D-405A-B6EA-6557A32B3046}
1456848.57621666,723677.606234156,7161,T,Corylus colurna,4,70,0,153,loomis st,2014/06/12 00:00:00+00,{48CF85F6-7733-4488-BC23-39318B656484}
1456887.24805533,723678.647898741,7162,T,Acer saccharinum,36,70,0,155,loomis st,2016/07/12 00:00:00+00,{852E9139-FA57-4797-9F2A-E7C79DD16B7D}
1456927.22205675,723679.950061485,7163,S,Fraxinus pennsylvanica 'Summit',17,70,0,159,loomis st,2014/06/12 00:00:00+00,{AEAA201C-67C7-4A6A-A27F-C265346AA766}
1456951.05009308,723680.600978822,7164,S,Acer platanoides,18,0,0,159,loomis st,2021/04/08 00:00:00+00,{51B32D8B-8A9F-4712-88D8-33CF96B062D9}
1456994.01883916,723682.944806159,7165,S,Fraxinus excelsior,14,70,0,165,loomis st,2014/06/12 00:00:00+00,{0E43EBB2-4482-432B-8681-1E40CBF647C6}
1457023.57619474,723684.11671982,7166,S,Fraxinus pennsylvanica 'Summit',20,70,0,167,loomis st,2014/06/12 00:00:00+00,{8F9115AA-1A82-4FDE-998B-82E00F82FF2F}
1457076.80377858,723686.677738324,7167,T,Corylus colurna,8,70,0,173,loomis st,2020/08/27 00:00:00+00,{5732402D-B6C3-4A01-A8EE-559A34CCEBB5}
1457103.26369941,723687.111464486,7168,S,Fraxinus pennsylvanica 'Summit',13,70,0,173,loomis st,2014/06/12 00:00:00+00,{E2646088-2091-4AB5-BE67-940A92105632}
1457125.39915383,723687.632132739,7169,T,Celtis occidentalis,6,80,2016,179,loomis st,2022/06/22 00:00:00+00,{E0AE33F9-E576-4DD2-8BC1-D90C708A76B5}
1457195.84192633,723690.366707325,7170,T,Acer rubrum,24,70,0,187,loomis st,2021/04/08 00:00:00+00,{00112789-EBC9-4319-92F9-B105076FCDDA}
1457257.56063491,723692.059289239,7171,T,Acer platanoides,13,70,0,191,loomis st,2014/06/12 00:00:00+00,{CD873B18-3DEC-44F3-9153-6F73931A5172}
1457321.75341991,723694.142618403,7172,T,Acer platanoides,16,70,0,87,north prospect st,2014/06/12 00:00:00+00,{D3CF9B44-C2E8-4626-86BD-45039283DE88}
1457356.12835116,723695.184282988,7173,T,Corylus colurna,5,50,0,87,north prospect st,2014/06/12 00:00:00+00,{6F0EF76D-E41B-48C7-9B81-FF0E5D1EB3EE}
1457288.81057241,723732.944706157,7174,S,Malus spp,10,70,0,89,north prospect st,2021/07/12 00:00:00+00,{DCF5E80C-185D-40CB-A3D2-C871D92EBFD1}
1457258.6022995,723731.512622409,7175,T,Acer campestre,11,70,0,190,loomis st,2018/10/01 00:00:00+00,{D8ED31C6-7192-46CF-BD21-8B6B978DE08D}
1457232.69093399,723730.470957823,7176,T,Malus spp,12,70,0,190,loomis st,2018/10/01 00:00:00+00,{C1DE9136-C260-4DC8-BDED-167D4337A9AB}
1457191.02402258,723729.038545989,7177,T,Malus 'Red Barron',2,80,2013,188,loomis st,2019/03/22 00:00:00+00,{71E57CEC-F93E-4F16-A31E-344F722D08EB}
1457105.34702858,723726.043801323,7178,S,Robinia pseudoacacia,21,0,0,176,loomis st,2020/08/27 00:00:00+00,{F4DC600E-9B61-4578-B0E7-600F5A1498C5}
1457077.87300216,723726.174050406,7179,T,Malus spp,16,70,0,176,loomis st,2023/02/09 00:00:00+00,{919A2DB8-9F82-4BA4-97F0-2AAC54C6A7BC}
1457043.17917391,723724.229500487,7180,T,Malus spp,14,70,0,170,loomis st,2023/02/09 00:00:00+00,{7AC596E1-8520-4BBD-819C-2683B3FE9600}
1456982.11138266,723721.885673158,7181,T,Malus spp,16,70,0,166,loomis st,2023/02/09 00:00:00+00,{FD959278-B05A-4080-B3DB-A983E2D32E7B}
1456947.99694958,723720.453589402,7182,T,Acer campestre,12,70,0,162,loomis st,2023/02/09 00:00:00+00,{42243502-4D80-4CDA-9D89-D99091CD5128}
1456895.00197683,723719.021177575,7183,T,Malus spp,14,70,0,156,loomis st,2014/06/12 00:00:00+00,{C40AD9F7-CDF8-4CB9-BA99-DE7242E40D49}
1456814.27280758,723716.416852072,7184,S,Fraxinus pennsylvanica 'Patmore',12,80,0,150,loomis st,2014/06/12 00:00:00+00,{311700CC-6A0A-4980-837A-A3B1733968C5}
1456768.96023416,723713.943103738,7185,T,Ulmus americana 'Princeton',6,80,2013,146,loomis st,2019/03/19 00:00:00+00,{A9E1B421-76A5-4BB4-BAAD-237B17C4B21B}
1456737.84054575,723713.682605572,7186,T,Acer platanoides 'Crimson King',8,70,0,140,loomis st,2014/06/12 00:00:00+00,{41A88E80-BC97-45AE-A539-8DA74C5C203B}
1456716.57057516,723708.725266404,7187,S,Corylus colurna,10,0,0,140,loomis st,2020/09/14 00:00:00+00,{97FD00BC-EF05-467A-A4FA-57C21D4E51A7}
1456671.04376333,723711.338778235,7188,S,Fraxinus excelsior,14,70,0,134,loomis st,2014/06/12 00:00:00+00,{E2B3F803-B069-4871-B2D4-75DA13F43ADF}
1456614.66362675,723708.604531735,7189,S,Corylus colurna,10,0,0,130,loomis st,2023/06/07 00:00:00+00,{FCD63E33-9BDE-4F68-9E2C-400ECD687191}
1456528.33538733,723706.390953489,7190,S,Fraxinus excelsior,15,70,0,118,loomis st,2014/06/12 00:00:00+00,{5D92FCA9-1D09-415B-9FF7-AB3DEEEFB789}
1456487.84071766,723704.698371574,7191,S,Fraxinus pennsylvanica 'Patmore',20,70,0,114,loomis st,2023/02/09 00:00:00+00,{7A193D08-20E6-48A2-B223-B9445DCC2AB7}
1456436.53865491,723702.615042403,7192,T,Celtis occidentalis,13,70,0,112,loomis st,2023/02/09 00:00:00+00,{F6594479-032C-4291-8CA6-798E6D911626}
1456390.70508516,723701.312879652,7193,T,Malus spp,7,70,0,108,loomis st,2014/06/12 00:00:00+00,{D66F83A1-1930-4833-8BBC-A25DFF7BD3BE}
1456352.03324649,723699.511702158,7194,S,Fraxinus pennsylvanica 'Summit',21,70,0,106,loomis st,2023/02/09 00:00:00+00,{DBBEE972-843D-413E-9142-380DC84E4BC7}
1456311.66882591,723698.426402487,7195,T,Tilia cordata 'Greenspire',37,70,0,98,loomis st,2023/02/09 00:00:00+00,{296A0C68-09D0-4DB8-A14D-9E9DD7CD664C}
1456262.08099858,723696.946418568,7196,T,Ulmus davidiana var. japonica 'Morton',3,70,0,94,loomis st,2023/02/09 00:00:00+00,{549CFB4C-B665-41E7-B4AE-34E52368DFAA}
1456541.35635866,723951.833704069,7197,T,Robinia pseudoacacia,24,50,0,23,weston st,2018/09/25 00:00:00+00,{3117E7F7-2BFA-4F59-8D7F-768C8947A8E4}
1456542.52794424,723921.234683909,7198,T,Robinia pseudoacacia,24,70,0,21,weston st,2022/05/19 00:00:00+00,{5DCA4E13-26DB-4390-9B36-9C1DD0C18A97}
1456544.22085425,723867.979541071,7199,S,Robinia pseudoacacia,20,0,0,17,weston st,2023/07/25 00:00:00+00,{2221BBBB-3FA2-4949-9120-A0153DD33FD2}
1456580.59217258,723733.406647488,7200,T,Acer campestre,14,70,0,130,loomis st,2021/11/22 00:00:00+00,{BF9FBB1A-8A76-4636-9D3D-8A0048399585}
1456580.82642408,723751.390535407,7201,T,Acer campestre,4,70,0,130,loomis st,2021/11/22 00:00:00+00,{E98B0256-FE80-411E-ADB1-6CDECE28E005}
1456577.16337366,723837.25027182,7202,T,Acer ginnala,4,50,0,12,weston st,2014/06/12 00:00:00+00,{0BEC37FC-0564-4D15-A846-F77E598E6B33}
1456576.77295449,723864.984796405,7203,T,Acer campestre,7,70,0,12,weston st,2014/06/12 00:00:00+00,{F58F4A83-E689-484C-BDE0-F2C7F15F0D8E}
1456575.21029358,723909.125456154,7204,T,Acer ginnala,5,70,0,18,weston st,2014/06/12 00:00:00+00,{2DBFF7B1-CA7B-4A19-BAE2-E5C2738D9435}
1456574.29887808,723935.687738985,7205,T,Acer ginnala,5,70,0,20,weston st,2014/06/12 00:00:00+00,{A8FC2057-6230-408D-853C-181AE1930083}
1456573.38746258,723963.552512653,7206,T,Acer campestre,10,70,0,24,weston st,2014/06/12 00:00:00+00,{5AC59575-E6A1-409B-AF3C-90E04B1AB5A6}
1457849.12638091,723768.591616489,7207,S,Fraxinus excelsior,16,80,0,107,mansfield av,2020/05/18 00:00:00+00,{822FCB05-3E3B-4454-99B3-078D6123B45F}
1457768.918208,723764.251402073,7208,S,Fraxinus excelsior,15,0,0,240,loomis st,2019/06/03 00:00:00+00,{7054326E-69DA-4001-B819-58988A510F2B}
1457720.13352866,723761.126408324,7209,S,Fraxinus excelsior,15,70,0, 234,loomis st,2014/06/13 00:00:00+00,{2633C9B5-158A-4619-B24A-8F283137DD34}
1457677.59850875,723756.959749989,7210,S,Fraxinus pennsylvanica 'Patmore',12,70,0,230,loomis st,2014/06/13 00:00:00+00,{784651E6-6D4E-458A-BFBC-2B5C508937AC}
1457624.0858205,723752.742238738,7211,T,Acer x freemanii 'Autumn Blaze',7,70,0,222,loomis st,2014/06/13 00:00:00+00,{2353177E-A8BD-44FA-8624-FDB1863E7359}
1457600.86244174,723751.924983151,7212,S,Corylus colurna,12,70,0,222,loomis st,2014/06/13 00:00:00+00,{07DC6AB2-1563-4BF2-8219-1FB36E6A4774}
1457561.34841316,723747.931880906,7213,S,Corylus colurna,15,80,2018,220,loomis st,2018/06/13 00:00:00+00,{EA5D0C1D-C2C5-4723-9AA2-AA7521E7C97E}
1457500.51520149,723744.285890825,7214,T,Platanus x acerifolia 'Exclamation',4,80,2018,210,loomis st,2023/10/11 00:00:00+00,{A8954DC1-EA15-4961-85C4-D49E8D4C8CB0}
1457464.40405324,723740.987340987,7215,S,Fraxinus pennsylvanica 'Patmore',16,70,0,210,loomis st,2017/07/13 00:00:00+00,{7C1EAD00-A601-49B0-83C3-E05F2DB9A00D}
1457365.7438175,723897.314784236,7216,T,Robinia pseudoacacia,25,70,0,111,loomis st,2022/06/08 00:00:00+00,{7634D150-1B27-4A6B-A3BC-9090E4599D0D}
1457358.07257299,723930.88886407,7217,T,Fraxinus pennsylvanica 'Patmore',19,70,0,111,loomis st,2022/06/08 00:00:00+00,{E17DD46C-6CC0-4461-B6DB-820AEB3B33F9}
1457407.86774899,724022.65705324,7218,T,Tilia cordata 'Corinthian',7,70,0,132,north prospect st,2014/06/13 00:00:00+00,{A2C3BDFF-CE2A-4C1D-8A4C-D26F373C4618}
1457437.16460641,724025.478241824,7219,T,Tilia cordata 'Corinthian',6,80,0,132,north prospect st,2014/06/13 00:00:00+00,{73D4C8BC-CE22-43C6-B555-E72669F626B5}
1457467.54643541,724027.648184985,7220,S,Tilia cordata 'Greenspire',25,50,0,132,north prospect st,2021/07/16 00:00:00+00,{AFCF905B-3081-45EE-972C-7272A4341590}
1457525.92328716,724032.422453657,7221,T,Malus spp,5,70,0,16,wilson st,2014/06/13 00:00:00+00,{E6604034-206D-4C1E-8317-DA9140F05276}
1457564.98587308,724035.460833408,7222,T,Malus spp,6,50,0,16,wilson st,2014/06/13 00:00:00+00,{DC597B9F-2730-4F6F-B322-A8F504846423}
1457589.29127066,724038.282021992,7223,T,Acer ginnala,6,70,0,22,wilson st,2014/06/13 00:00:00+00,{62BECEA4-0DE9-4665-94C6-6629C201866C}
1457611.20986199,724040.235102072,7224,T,Acer ginnala,4,70,0,22,wilson st,2014/06/13 00:00:00+00,{83C5A48A-11DA-44A4-B53D-D2A84D0CB7F4}
1457647.8849855,724043.056290656,7225,T,Tilia cordata 'Greenspire',32,70,0,28,wilson st,2022/11/21 00:00:00+00,{FB3DD044-EA96-4721-88E8-E941A6B6776C}
1457694.97708291,724045.87747924,7226,T,Tilia cordata 'Corinthian',10,70,0,32,wilson st,2021/07/16 00:00:00+00,{F5BC4D24-8925-464B-8855-A520A082376B}
1457763.98744358,724052.170773737,7227,S,Tilia cordata 'Greenspire',26,0,0,127,mansfield av,2021/06/01 00:00:00+00,{68D72E5C-4026-49AA-A748-B86ACE3DA843}
1457806.73932658,724055.209153488,7228,T,Tilia cordata 'Corinthian',5,70,0,127,mansfield av,2014/06/13 00:00:00+00,{2C27CCBB-A563-40EB-AD8A-121794984249}
1457952.25150274,723779.181818403,7229,T,Acer campestre,17,70,0,146,mansfield av,2022/06/01 00:00:00+00,{F02BF687-7247-4558-A8F4-800727FE711D}
1457950.16817358,723807.133206069,7230,T,Acer campestre,12,80,0,146,mansfield av,2022/06/01 00:00:00+00,{93C47271-B941-41ED-9D49-D6235BE36BFA}
1457948.08484441,723828.140053824,7231,S,Unknown,11,0,0,146,mansfield av,2014/06/13 00:00:00+00,{E6AD2949-BDDD-4D96-BAE8-4142BE43B446}
1457831.31900183,724282.283502489,7232,S,Fraxinus pennsylvanica 'Patmore',16,70,0,141,mansfield av,2014/12/19 00:00:00+00,{A132BD45-041C-429F-86BB-F7F380E95681}
1457840.9869615,724211.289221905,7233,T,Acer saccharinum,42,70,0,137,mansfield av,2019/09/06 00:00:00+00,{191B52CD-A8A4-415F-9636-419EC8F820F3}
1457429.42446441,724307.017376907,7234,T,Ulmus davidiana var. japonica 'Morton',20,70,0,146,north prospect st,2023/06/15 00:00:00+00,{3BFDCA94-170D-4885-849B-ACFBD2FF2B26}
1457501.03915058,724307.798871405,7235,T,Ulmus davidiana var. japonica 'Morton',19,70,0,501,north st,2023/06/15 00:00:00+00,{933B0F56-49F0-4C41-B154-779BCC348BCF}
1457545.34844516,724308.509827986,7236,T,Ulmus davidiana var. japonica 'Morton',19,70,0,505,north st,2023/06/14 00:00:00+00,{4062765A-EA79-400B-8765-CD62DB802B75}
1457332.02866183,724171.861151151,7237,T,Acer rubrum,13,70,0,139,north prospect st,2022/06/07 00:00:00+00,{82B7A51E-461B-42D8-BE45-B97A5FFED5E0}
1457378.78775466,724049.783639401,7238,T,syringa reticulata,5,50,0,132,north prospect st,2022/06/07 00:00:00+00,{3F48385E-DBB8-469B-8399-E84CF9813D00}
1457374.66473141,724082.335739657,7239,T,syringa reticulata,5,70,0,132,north prospect st,2022/06/07 00:00:00+00,{299E055B-9DAC-4B39-8D07-D84D2C47697B}
1457306.76821366,724049.465398572,7240,T,Malus spp,16,50,0, 129,north prospect st,2014/06/13 00:00:00+00,{F4C010B8-35B2-464E-A23F-4F39EBEAC852}
1457287.757753,724049.465398572,7241,T,Malus spp,11,70,0, 129,north prospect st,2014/06/13 00:00:00+00,{8AFFA0D3-3C37-49EF-991A-CA18AD2C254D}
1457858.69525941,723719.275114074,7242,T,Amelanchier x grandiflora,4,80,0,245,loomis st,2014/06/13 00:00:00+00,{A8B46E70-D0B8-4F5D-8A5B-693BB444C8A5}
1457798.27871358,723716.84467274,7243,T,Malus spp,15,70,0,239,loomis st,2014/06/13 00:00:00+00,{E1F18455-634D-4FE7-A661-8FC44FAEB6E9}
1457735.96912691,723713.294482991,7244,T,Malus spp,11,70,0,235,loomis st,2014/06/13 00:00:00+00,{7014A9CF-42DB-46C0-9C33-11DA1761507E}
1457662.51487749,723710.24757307,7245,T,Acer platanoides,20,70,0,229,loomis st,2014/06/13 00:00:00+00,{BDD56F3D-3B13-493F-8367-96471696EC08}
1457629.87583516,723710.594685242,7247,T,Acer campestre,13,70,0,88,north prospect st,2014/06/13 00:00:00+00,{1302F65D-C21C-4388-B450-83DE1C7F25A9}
1457588.90347616,723708.858468235,7248,T,Acer campestre,13,70,0,88,north prospect st,2014/06/13 00:00:00+00,{153529A7-A965-4506-95CB-9E1B1D981134}
